39, State-gov, Bachelors, Never-married, White, Male, United-States
63, Private, HS-grad, Widowed, White, Female, United-States
41, State-gov, Masters, Never-married, White, Female, United-States
24, State-gov, Some-college, Never-married, White, Female, United-States
41, Local-gov, Some-college, Divorced, White, Female, United-States
33, Local-gov, Assoc-acdm, Married-civ-spouse, White, Male, United-States
42, Local-gov, Some-college, Married-civ-spouse, Black, Male, United-States
23, Private, Bachelors, Never-married, Asian-Pac-Islander, Male, United-States
49, Private, Assoc-voc, Divorced, White, Female, United-States
28, Self-emp-not-inc, 12th, Married-civ-spouse, White, Male, United-States
31, Private, 5th-6th, Married-civ-spouse, White, Male, Mexico
28, Private, Bachelors, Never-married, Black, Male, United-States
37, Private, 11th, Married-civ-spouse, White, Male, United-States
19, Private, Some-college, Never-married, White, Male, United-States
51, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
49, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
47, Private, HS-grad, Divorced, White, Female, United-States
48, Local-gov, HS-grad, Married-civ-spouse, White, Male, United-States
41, Local-gov, HS-grad, Divorced, White, Female, United-States
32, Private, HS-grad, Divorced, White, Female, United-States
46, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
17, Private, 10th, Never-married, White, Female, United-States
34, Private, 11th, Divorced, White, Male, United-States
44, Private, HS-grad, Never-married, White, Female, United-States
23, Private, Assoc-acdm, Never-married, White, Female, United-States
35, Private, Some-college, Never-married, Asian-Pac-Islander, Male, United-States
30, Private, Bachelors, Never-married, White, Male, United-States
34, Private, Bachelors, Married-civ-spouse, White, Male, Jamaica
34, Federal-gov, Prof-school, Married-civ-spouse, White, Male, United-States
39, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
28, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
53, Local-gov, Masters, Married-civ-spouse, White, Male, United-States
34, Private, 11th, Never-married, White, Male, United-States
21, Private, HS-grad, Never-married, White, Male, United-States
53, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
54, Self-emp-not-inc, Masters, Divorced, White, Male, United-States
32, Private, Some-college, Divorced, White, Female, United-States
39, State-gov, Bachelors, Never-married, White, Male, United-States
39, Private, Some-college, Divorced, White, Female, United-States
29, Private, HS-grad, Married-civ-spouse, White, Male, Germany
29, Private, HS-grad, Divorced, White, Female, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, United-States
39, Private, Masters, Married-civ-spouse, White, Male, United-States
45, Private, Some-college, Divorced, White, Female, United-States
36, Private, Some-college, Married-civ-spouse, White, Male, United-States
43, Local-gov, Some-college, Divorced, White, Female, Mexico
31, Private, HS-grad, Never-married, Black, Female, United-States
39, Private, HS-grad, Married-civ-spouse, White, Male, United-States
32, Private, Bachelors, Married-civ-spouse, White, Female, United-States
45, Local-gov, HS-grad, Married-civ-spouse, Black, Male, United-States
19, Private, HS-grad, Never-married, White, Male, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
32, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
43, Self-emp-not-inc, Bachelors, Never-married, White, Female, United-States
34, Private, Bachelors, Married-civ-spouse, White, Male, United-States
66, Self-emp-inc, Some-college, Married-civ-spouse, White, Male, United-States
37, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, White, Female, United-States
23, Private, Bachelors, Never-married, White, Female, United-States
41, Private, Bachelors, Never-married, White, Male, United-States
55, Private, HS-grad, Married-civ-spouse, White, Male, United-States
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, White, Male, United-States
37, Private, Bachelors, Married-civ-spouse, White, Male, United-States
43, Private, Bachelors, Married-civ-spouse, White, Male, United-States
30, Self-emp-not-inc, Assoc-voc, Never-married, White, Male, United-States
36, Local-gov, Masters, Married-civ-spouse, White, Female, United-States
54, Private, Bachelors, Married-civ-spouse, White, Male, United-States
36, Federal-gov, Bachelors, Married-civ-spouse, White, Male, United-States
78, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
77, Private, Bachelors, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Married-spouse-absent, Asian-Pac-Islander, Female, Philippines
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
37, Private, Bachelors, Separated, Asian-Pac-Islander, Male, Philippines
34, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
22, Local-gov, Bachelors, Never-married, White, Female, United-States
54, Private, Bachelors, Never-married, White, Female, United-States
21, Private, Some-college, Never-married, White, Female, United-States
36, Private, 10th, Married-civ-spouse, White, Male, United-States
62, Self-emp-not-inc, HS-grad, Widowed, White, Female, United-States
40, Private, Some-college, Married-civ-spouse, White, Male, United-States
47, Self-emp-not-inc, Some-college, Divorced, Black, Female, United-States
38, Private, Bachelors, Married-civ-spouse, White, Male, United-States
28, Private, 5th-6th, Never-married, White, Male, Columbia
46, Private, Bachelors, Divorced, White, Female, United-States
22, Private, Some-college, Married-civ-spouse, White, Male, United-States
37, Private, HS-grad, Divorced, White, Female, Canada
69, Private, 10th, Separated, White, Female, Peru
43, Private, Bachelors, Married-civ-spouse, White, Male, United-States
53, Private, Bachelors, Never-married, Asian-Pac-Islander, Female, Japan
20, Private, HS-grad, Never-married, Black, Female, United-States
22, Private, Bachelors, Never-married, White, Male, United-States
48, Private, 9th, Married-civ-spouse, White, Male, United-States
40, Federal-gov, Masters, Married-civ-spouse, White, Male, United-States
39, Private, Some-college, Divorced, White, Female, United-States
57, Private, HS-grad, Married-civ-spouse, Black, Male, Trinadad&Tobago
23, Private, 10th, Never-married, White, Male, Mexico
25, Local-gov, Bachelors, Married-civ-spouse, White, Female, United-States
22, Private, HS-grad, Never-married, Black, Male, United-States
23, Private, 12th, Never-married, White, Male, United-States
41, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, Some-college, Never-married, White, Female, United-States
58, Private, Some-college, Married-civ-spouse, White, Male, United-States
33, Private, HS-grad, Divorced, Asian-Pac-Islander, Male, Japan
28, Private, Masters, Married-civ-spouse, White, Male, United-States
19, Private, 11th, Never-married, White, Female, United-States
44, Private, Some-college, Divorced, White, Female, United-States
68, Private, Preschool, Never-married, White, Male, United-States
33, State-gov, HS-grad, Married-civ-spouse, White, Male, United-States
24, Private, HS-grad, Divorced, White, Female, United-States
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
38, Private, Bachelors, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Separated, White, Female, Mexico
29, Private, HS-grad, Divorced, White, Female, United-States
65, Private, 9th, Widowed, White, Female, United-States
55, Private, HS-grad, Widowed, White, Female, United-States
49, Private, HS-grad, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Never-married, Black, Female, United-States
41, Private, HS-grad, Divorced, White, Male, United-States
33, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
22, Self-emp-not-inc, HS-grad, Never-married, White, Male, United-States
41, Private, HS-grad, Married-civ-spouse, White, Male, United-States
66, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
38, Private, Some-college, Divorced, White, Male, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, United-States
40, Local-gov, Some-college, Married-civ-spouse, White, Male, Mexico
32, Private, Some-college, Married-civ-spouse, White, Male, United-States
30, Private, HS-grad, Never-married, White, Female, Mexico
35, Private, Bachelors, Married-civ-spouse, White, Male, United-States
41, Private, Masters, Married-civ-spouse, White, Male, United-States
33, Local-gov, Bachelors, Never-married, Amer-Indian-Eskimo, Male, United-States
36, Private, Bachelors, Married-civ-spouse, White, Male, United-States
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
53, Private, HS-grad, Married-civ-spouse, White, Male, United-States
27, Private, Bachelors, Never-married, White, Male, United-States
22, Private, Bachelors, Never-married, White, Female, United-States
26, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
64, Private, HS-grad, Married-civ-spouse, White, Female, United-States
48, Private, Some-college, Divorced, White, Female, United-States
23, Private, HS-grad, Never-married, White, Female, United-States
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
46, Private, Some-college, Married-civ-spouse, White, Male, United-States
65, Self-emp-not-inc, Some-college, Widowed, White, Female, United-States
53, Private, HS-grad, Widowed, White, Male, United-States
18, Private, 5th-6th, Never-married, White, Male, Mexico
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Never-married, White, Female, Guatemala
37, Private, Bachelors, Married-civ-spouse, White, Male, United-States
59, Private, Bachelors, Married-civ-spouse, White, Male, United-States
32, Private, Masters, Never-married, White, Female, United-States
31, Private, Bachelors, Married-civ-spouse, White, Female, United-States
25, Local-gov, Bachelors, Never-married, White, Female, United-States
81, Private, 1st-4th, Married-civ-spouse, White, Male, Poland
47, Private, HS-grad, Separated, Black, Female, United-States
39, Private, HS-grad, Married-civ-spouse, White, Male, United-States
37, Private, Some-college, Married-civ-spouse, Black, Male, United-States
44, Private, HS-grad, Married-civ-spouse, White, Male, United-States
37, Private, Assoc-acdm, Married-civ-spouse, White, Male, United-States
41, Private, Some-college, Married-civ-spouse, White, Male, United-States
55, Private, Some-college, Married-civ-spouse, White, Male, Poland
60, Private, Bachelors, Married-civ-spouse, White, Male, United-States
23, Private, Bachelors, Never-married, White, Male, United-States
19, Private, HS-grad, Never-married, White, Female, United-States
45, Private, Some-college, Married-civ-spouse, White, Male, United-States
36, Private, HS-grad, Separated, Black, Female, United-States
46, Private, Bachelors, Married-civ-spouse, White, Male, United-States
48, Private, 11th, Married-civ-spouse, White, Male, United-States
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
29, Private, Bachelors, Married-civ-spouse, White, Male, United-States
39, Private, HS-grad, Divorced, White, Female, United-States
26, Private, HS-grad, Never-married, Other, Female, Mexico
